dispute_id,transaction_id,transaction_amount_inr,days_since_transaction,dispute_reason_code,merchant_category,customer_account_age_days,previous_dispute_count,delivery_proof_available,tracking_number_valid,signature_confirmation,delivery_confirmed_before_dispute,avs_match,cvv_match,ip_device_match,customer_account_age_norm,customer_communication_count,customer_communication_sentiment,refund_policy_disclosed_at_purchase,product_photos_available,duplicate_transaction_exists,refund_already_processed,refund_processed_before_dispute,subscription_cancellation_confirmed,evidence_completeness_score,win_probability_true,won
DSP108190,TXN208190,287.1,79,not_as_described,food_delivery,947,1.0,1,0,0,0,0,0,0,0.4735,1.0,0.1,0,1,0,1,0,0,0.25,0.4853,0
DSP108191,TXN208191,930.32,59,credit_not_processed,travel,1777,0.0,0,1,0,0,0,0,0,0.8885,2.0,-0.85,0,0,0,0,0,0,0.083,0.1257,0
DSP108192,TXN208192,309.64,86,fraud,digital_goods,1138,1.0,0,0,0,0,0,1,0,0.569,4.0,0.08,1,0,1,0,0,0,0.25,0.0339,0
DSP108193,TXN208193,949.79,19,subscription_cancelled,subscription,331,1.0,0,0,0,1,0,0,0,0.1655,0.0,-0.23,0,1,1,1,0,0,0.25,0.0156,0
DSP108194,TXN208194,2736.24,100,credit_not_processed,retail,1214,2.0,0,1,0,1,0,0,1,0.607,3.0,-0.5,0,0,1,1,0,0,0.333,0.375,1
DSP108195,TXN208195,749.23,97,not_as_described,digital_goods,1041,0.0,0,1,0,0,0,1,0,0.5205,0.0,-0.16,1,0,1,0,0,0,0.333,0.1237,0
DSP108196,TXN208196,1456.02,52,not_as_described,subscription,774,1.0,0,0,1,0,1,1,0,0.387,2.0,-0.35,1,0,0,0,0,0,0.333,0.0168,0
DSP108197,TXN208197,459.46,4,fraud,electronics,488,0.0,0,0,0,0,0,1,0,0.244,2.0,-1.0,1,0,1,0,1,1,0.417,0.0261,1
DSP108198,TXN208198,1805.81,56,item_not_received,food_delivery,1425,0.0,1,0,0,1,0,1,0,0.7125,2.0,0.23,1,1,0,0,0,0,0.333,0.0383,0
DSP108199,TXN208199,2226.39,45,fraud,food_delivery,1115,0.0,1,0,0,0,0,1,1,0.5575,3.0,-0.78,1,0,0,0,0,0,0.333,0.6383,0
DSP108200,TXN208200,322.81,92,fraud,electronics,859,0.0,0,0,0,0,0,1,0,0.4295,1.0,0.78,0,0,0,0,0,0,0.083,0.3735,1
DSP108201,TXN208201,631.51,29,subscription_cancelled,retail,393,0.0,0,0,0,1,1,0,0,0.1965,2.0,-0.95,0,0,0,0,1,0,0.167,0.0356,0
DSP108202,TXN208202,377.22,3,item_not_received,travel,241,1.0,1,1,0,0,1,0,0,0.1205,3.0,0.39,1,0,1,1,0,1,0.583,0.294,0
DSP108203,TXN208203,2228.79,118,not_as_described,digital_goods,431,0.0,0,1,0,0,1,0,1,0.2155,1.0,-0.08,1,0,1,0,0,0,0.417,0.0176,0
DSP108204,TXN208204,1578.15,29,item_not_received,travel,1240,0.0,0,1,1,1,0,0,1,0.62,0.0,0.86,0,0,0,0,0,1,0.333,0.1946,0
DSP108205,TXN208205,1274.47,10,item_not_received,electronics,93,0.0,0,0,0,0,0,0,0,0.0465,2.0,-0.79,0,1,1,0,0,1,0.25,0.0332,0
DSP108206,TXN208206,1178.17,103,item_not_received,food_delivery,143,0.0,1,0,0,0,0,1,0,0.0715,3.0,0.57,1,0,1,0,1,0,0.417,0.1816,0
DSP108207,TXN208207,1849.8,87,item_not_received,electronics,1980,0.0,0,0,0,0,1,0,0,0.99,0.0,0.48,1,0,0,0,0,0,0.167,0.0224,0
DSP108208,TXN208208,1887.2,33,not_as_described,food_delivery,536,1.0,0,0,0,0,1,0,1,0.268,0.0,-0.06,0,0,1,1,0,0,0.333,0.0003,0
DSP108209,TXN208209,816.01,58,subscription_cancelled,electronics,226,1.0,1,0,0,0,0,1,1,0.113,3.0,0.57,0,0,1,0,0,0,0.333,0.0497,0
DSP108210,TXN208210,709.39,83,item_not_received,digital_goods,1929,1.0,1,0,0,0,0,1,0,0.9645,2.0,-0.49,0,0,0,0,0,0,0.167,0.1818,0
DSP108211,TXN208211,1262.7,98,subscription_cancelled,digital_goods,831,1.0,0,0,0,0,1,1,0,0.4155,0.0,0.22,0,0,0,0,0,0,0.167,0.0817,1
DSP108212,TXN208212,1107.95,45,not_as_described,digital_goods,2,3.0,0,0,0,1,1,1,1,0.001,2.0,-0.34,0,1,0,0,0,0,0.333,0.0589,1
DSP108213,TXN208213,10516.31,26,not_as_described,subscription,835,0.0,0,0,0,0,1,0,0,0.4175,2.0,-0.05,1,1,0,0,0,0,0.25,0.2532,0
DSP108214,TXN208214,912.42,2,item_not_received,food_delivery,41,0.0,0,0,0,0,0,0,1,0.0205,2.0,0.37,1,0,0,1,0,0,0.25,0.0283,0
DSP108215,TXN208215,1789.45,103,fraud,digital_goods,607,3.0,0,1,0,0,0,0,0,0.3035,1.0,-0.15,1,0,0,1,0,1,0.333,0.0123,0
DSP108216,TXN208216,2134.37,98,credit_not_processed,digital_goods,1890,1.0,0,1,1,0,1,0,1,0.945,1.0,-0.31,0,0,1,0,0,0,0.417,0.0783,0
DSP108217,TXN208217,5434.51,115,not_as_described,travel,1587,1.0,0,0,0,0,0,1,1,0.7935,2.0,-0.18,1,1,1,1,0,0,0.5,0.3735,0
DSP108218,TXN208218,595.15,90,item_not_received,retail,836,0.0,1,0,0,0,0,0,0,0.418,2.0,-0.14,1,1,1,1,0,0,0.417,0.0892,1
DSP108219,TXN208219,5113.54,26,credit_not_processed,subscription,675,0.0,1,0,0,0,1,0,1,0.3375,2.0,-0.04,1,0,0,0,0,0,0.333,0.0724,0
DSP108220,TXN208220,1155.87,29,item_not_received,electronics,1167,0.0,0,1,0,0,0,0,0,0.5835,0.0,0.26,1,0,1,0,0,0,0.25,0.1821,0
DSP108221,TXN208221,16339.57,30,credit_not_processed,electronics,1250,0.0,1,1,1,0,0,1,0,0.625,1.0,0.07,0,1,0,0,1,0,0.5,0.2016,0
DSP108222,TXN208222,1924.85,55,item_not_received,digital_goods,1517,1.0,0,0,0,1,0,0,0,0.7585,1.0,0.38,1,0,0,0,0,0,0.083,0.0023,0
DSP108223,TXN208223,391.93,116,subscription_cancelled,travel,1086,1.0,0,0,0,0,1,1,0,0.543,2.0,0.01,0,0,0,0,0,0,0.167,0.1194,0
DSP108224,TXN208224,1099.75,83,item_not_received,food_delivery,154,0.0,0,1,0,0,1,0,0,0.077,3.0,-0.96,1,0,0,0,0,0,0.25,0.1329,0
DSP108225,TXN208225,5096.3,53,fraud,travel,1728,0.0,0,1,0,0,1,1,0,0.864,1.0,-0.07,1,1,0,0,1,0,0.5,0.6114,1
DSP108226,TXN208226,1453.23,89,duplicate_charge,travel,671,0.0,0,1,0,0,0,1,0,0.3355,0.0,0.39,0,0,1,0,0,1,0.333,0.7952,1
DSP108227,TXN208227,1261.9,101,fraud,digital_goods,1638,1.0,1,0,0,0,0,1,1,0.819,2.0,0.98,0,1,0,1,0,0,0.417,0.4586,0
DSP108228,TXN208228,2749.01,49,subscription_cancelled,retail,1621,0.0,1,0,0,0,1,0,1,0.8105,0.0,-1.0,1,0,0,0,0,0,0.333,0.0691,0
DSP108229,TXN208229,948.61,102,not_as_described,travel,435,1.0,0,0,0,0,1,0,0,0.2175,0.0,-0.12,0,0,0,0,0,0,0.083,0.0078,0
DSP108230,TXN208230,1084.93,3,item_not_received,retail,1029,1.0,1,1,0,1,0,1,0,0.5145,0.0,0.36,1,0,0,0,0,0,0.333,0.0539,0
DSP108231,TXN208231,520.78,38,fraud,retail,1500,0.0,0,0,0,0,0,0,0,0.75,1.0,-0.18,0,0,0,0,0,0,0.0,0.0326,0
DSP108232,TXN208232,7546.36,21,subscription_cancelled,food_delivery,715,1.0,1,0,0,0,1,0,0,0.3575,2.0,-0.72,0,0,0,0,0,1,0.25,0.3384,0
DSP108233,TXN208233,394.41,22,not_as_described,electronics,1585,2.0,0,0,0,1,1,1,1,0.7925,0.0,-0.15,1,0,0,0,0,0,0.333,0.0239,0
DSP108234,TXN208234,1586.79,25,credit_not_processed,food_delivery,1047,1.0,0,1,0,0,1,0,0,0.5235,3.0,0.08,0,0,0,0,0,0,0.167,0.0959,0
DSP108235,TXN208235,2164.37,44,fraud,retail,1838,0.0,0,1,0,0,1,1,1,0.919,2.0,0.23,1,1,1,1,0,1,0.75,0.7835,1
DSP108236,TXN208236,1321.27,87,subscription_cancelled,electronics,1793,1.0,0,1,0,1,1,0,0,0.8965,4.0,-1.0,0,0,0,0,0,0,0.167,0.238,1
DSP108237,TXN208237,382.27,72,not_as_described,subscription,1926,0.0,0,0,0,0,1,1,0,0.963,1.0,0.32,1,0,0,1,0,0,0.333,0.3894,0
DSP108238,TXN208238,493.36,53,not_as_described,digital_goods,440,0.0,1,0,1,1,0,0,0,0.22,2.0,0.34,0,1,0,0,0,1,0.333,0.7288,1
DSP108239,TXN208239,2258.64,60,item_not_received,digital_goods,1473,0.0,1,1,0,0,0,1,0,0.7365,1.0,0.01,1,1,1,0,0,0,0.5,0.4955,0
DSP108240,TXN208240,614.08,22,fraud,electronics,1503,0.0,1,0,0,0,1,0,0,0.7515,0.0,-0.41,0,1,0,0,0,0,0.25,0.0902,1
DSP108241,TXN208241,168.68,89,subscription_cancelled,travel,899,0.0,0,1,0,0,0,1,0,0.4495,2.0,0.78,1,0,1,0,0,0,0.333,0.0287,0
DSP108242,TXN208242,1972.34,91,subscription_cancelled,retail,336,0.0,0,1,0,0,1,0,0,0.168,0.0,-0.18,0,0,0,0,0,0,0.167,0.0344,0
DSP108243,TXN208243,559.76,66,item_not_received,digital_goods,585,0.0,0,0,0,0,0,0,1,0.2925,0.0,0.08,0,0,0,0,0,1,0.167,0.0921,0
DSP108244,TXN208244,2518.0,98,subscription_cancelled,digital_goods,1029,0.0,1,0,1,0,1,0,0,0.5145,0.0,0.14,1,0,1,1,0,0,0.5,0.0484,1
DSP108245,TXN208245,1094.86,97,fraud,travel,1729,0.0,1,0,0,1,1,1,1,0.8645,0.0,0.36,1,0,1,0,0,1,0.583,0.6602,1
DSP108246,TXN208246,1043.35,97,fraud,travel,1831,0.0,1,0,1,0,1,0,0,0.9155,1.0,0.0,1,0,0,0,0,0,0.333,0.7102,1
DSP108247,TXN208247,1411.26,13,fraud,food_delivery,1831,1.0,0,1,0,1,1,1,0,0.9155,2.0,0.05,1,0,0,0,1,0,0.417,0.4982,0
DSP108248,TXN208248,429.02,11,item_not_received,digital_goods,1892,0.0,0,0,0,0,1,1,1,0.946,0.0,-0.03,1,0,0,0,0,1,0.417,0.0169,0
DSP108249,TXN208249,586.72,53,fraud,food_delivery,195,0.0,0,0,0,0,1,0,0,0.0975,5.0,-0.68,1,0,0,0,0,1,0.25,0.0623,0
DSP108250,TXN208250,1032.85,7,item_not_received,travel,1991,0.0,0,0,0,0,1,1,0,0.9955,1.0,-0.76,1,0,0,1,1,0,0.417,0.0209,0
DSP108251,TXN208251,426.52,2,fraud,electronics,1108,0.0,0,0,0,0,1,0,0,0.554,1.0,0.38,0,0,1,1,1,0,0.333,0.0395,0
DSP108252,TXN208252,2734.81,16,duplicate_charge,subscription,199,1.0,0,1,0,0,0,0,0,0.0995,2.0,0.01,1,0,1,1,0,0,0.333,0.7738,1
DSP108253,TXN208253,984.98,15,credit_not_processed,digital_goods,258,0.0,0,0,0,0,0,0,0,0.129,0.0,0.03,1,1,1,0,0,1,0.333,0.0287,0
DSP108254,TXN208254,314.37,40,duplicate_charge,retail,510,0.0,0,0,0,0,1,1,0,0.255,1.0,0.49,1,0,0,0,0,0,0.25,0.0821,0
DSP108255,TXN208255,765.84,40,fraud,food_delivery,503,1.0,0,1,0,0,0,1,0,0.2515,4.0,-0.09,0,0,0,1,0,0,0.25,0.0123,0
DSP108256,TXN208256,1482.08,99,duplicate_charge,travel,222,0.0,0,0,0,0,0,1,0,0.111,1.0,0.45,0,1,0,0,0,1,0.25,0.1137,0
DSP108257,TXN208257,857.4,109,item_not_received,electronics,766,2.0,1,0,0,0,0,0,1,0.383,0.0,-0.47,1,1,0,0,1,0,0.417,0.3454,0
DSP108258,TXN208258,1997.83,21,duplicate_charge,travel,1093,0.0,1,0,0,0,1,0,0,0.5465,0.0,0.96,1,0,0,0,0,0,0.25,0.1141,0
DSP108259,TXN208259,2378.05,46,not_as_described,digital_goods,622,0.0,0,0,1,0,0,0,0,0.311,1.0,1.0,1,0,1,1,0,1,0.417,0.2537,1
DSP108260,TXN208260,14789.91,61,item_not_received,travel,1335,1.0,1,0,0,0,1,1,1,0.6675,2.0,0.51,1,0,1,0,0,0,0.5,0.134,0
DSP108261,TXN208261,4232.91,33,fraud,electronics,1431,1.0,1,0,0,0,1,1,0,0.7155,0.0,0.63,1,0,1,0,0,1,0.5,0.2284,0
DSP108262,TXN208262,260.77,40,credit_not_processed,retail,799,0.0,0,0,1,0,0,1,1,0.3995,2.0,0.01,0,0,0,0,0,0,0.25,0.0388,0
DSP108263,TXN208263,934.27,81,subscription_cancelled,electronics,157,0.0,1,1,0,0,0,0,1,0.0785,0.0,0.56,1,0,0,0,1,0,0.417,0.19,0
DSP108264,TXN208264,1025.93,52,not_as_described,digital_goods,623,1.0,0,0,0,0,1,1,0,0.3115,2.0,-0.17,0,0,0,0,0,0,0.167,0.0094,0
DSP108265,TXN208265,2380.51,85,subscription_cancelled,electronics,1227,0.0,0,1,0,0,1,1,1,0.6135,3.0,0.67,1,0,1,0,0,0,0.5,0.0319,0
DSP108266,TXN208266,526.59,9,subscription_cancelled,food_delivery,784,0.0,1,0,1,0,1,1,1,0.392,1.0,-0.74,0,0,0,0,0,0,0.417,0.0167,0
DSP108267,TXN208267,787.41,58,fraud,food_delivery,1162,0.0,1,0,1,0,0,0,0,0.581,0.0,-0.5,1,0,0,0,0,0,0.25,0.0657,0
DSP108268,TXN208268,385.9,38,duplicate_charge,digital_goods,1685,0.0,1,1,0,0,0,1,0,0.8425,2.0,0.69,1,0,0,1,1,0,0.5,0.1201,0
DSP108269,TXN208269,733.43,35,item_not_received,subscription,1574,0.0,1,0,0,0,0,1,0,0.787,2.0,-0.28,1,0,0,0,0,0,0.25,0.0768,0
DSP108270,TXN208270,761.31,57,item_not_received,food_delivery,1246,1.0,1,1,1,0,0,0,1,0.623,1.0,0.06,0,0,0,0,0,0,0.333,0.5722,0
DSP108271,TXN208271,979.45,37,fraud,travel,193,1.0,0,0,0,0,0,1,0,0.0965,2.0,-0.91,0,1,0,0,0,1,0.25,0.0541,0
DSP108272,TXN208272,408.91,91,subscription_cancelled,travel,1493,0.0,0,0,0,0,0,0,1,0.7465,1.0,0.18,1,1,1,1,0,1,0.5,0.3285,0
DSP108273,TXN208273,3576.09,23,duplicate_charge,food_delivery,665,0.0,1,0,0,0,0,0,0,0.3325,0.0,-0.47,1,1,1,1,0,0,0.417,0.6938,1
DSP108274,TXN208274,2147.83,108,item_not_received,travel,830,0.0,0,1,0,0,0,0,0,0.415,4.0,-0.46,1,0,0,1,0,0,0.25,0.3149,0
DSP108275,TXN208275,314.56,44,item_not_received,electronics,1394,0.0,0,0,0,0,1,1,1,0.697,0.0,-0.31,1,1,1,0,0,1,0.583,0.0933,1
DSP108276,TXN208276,1374.68,64,item_not_received,retail,1664,0.0,0,0,0,1,0,1,0,0.832,1.0,-0.35,0,1,0,0,0,0,0.167,0.002,0
DSP108277,TXN208277,279.99,21,duplicate_charge,digital_goods,1423,0.0,0,1,0,0,1,0,1,0.7115,2.0,-0.03,1,0,0,0,0,1,0.417,0.1384,0
DSP108278,TXN208278,5126.9,111,subscription_cancelled,electronics,602,1.0,1,1,0,0,1,0,1,0.301,1.0,-0.09,1,0,1,0,0,1,0.583,0.3079,0
DSP108279,TXN208279,6728.51,78,item_not_received,subscription,899,2.0,0,1,0,1,0,1,0,0.4495,0.0,-0.67,1,0,1,0,0,1,0.417,0.0176,0
DSP108280,TXN208280,1266.82,93,item_not_received,travel,724,0.0,1,1,0,0,0,0,1,0.362,2.0,0.34,0,0,0,1,0,0,0.333,0.5401,0
DSP108281,TXN208281,570.98,108,not_as_described,food_delivery,923,1.0,0,1,1,0,1,1,0,0.4615,1.0,-0.35,0,1,0,0,0,0,0.417,0.0459,0
DSP108282,TXN208282,689.34,120,item_not_received,retail,1512,0.0,0,0,1,0,1,1,1,0.756,1.0,0.04,1,0,1,0,0,1,0.583,0.2162,1
DSP108283,TXN208283,850.87,31,not_as_described,digital_goods,1929,0.0,0,1,0,1,0,0,0,0.9645,4.0,0.64,1,1,1,0,0,0,0.333,0.9208,1
DSP108284,TXN208284,1203.72,40,fraud,electronics,781,0.0,0,0,0,1,1,0,0,0.3905,4.0,-0.39,0,0,1,0,1,0,0.25,0.0298,0
DSP108285,TXN208285,5273.61,30,fraud,food_delivery,652,1.0,1,0,0,0,0,0,1,0.326,1.0,0.45,0,0,0,1,0,1,0.333,0.0524,0
DSP108286,TXN208286,3482.83,61,item_not_received,retail,1766,0.0,0,0,0,1,0,0,0,0.883,0.0,-0.36,1,0,1,0,0,0,0.167,0.0018,0
DSP108287,TXN208287,3536.9,108,credit_not_processed,subscription,300,1.0,1,0,0,0,0,1,1,0.15,0.0,0.35,1,0,0,1,0,1,0.5,0.2812,0
DSP108288,TXN208288,1588.55,89,item_not_received,travel,781,1.0,0,0,0,0,0,1,0,0.3905,1.0,-0.63,0,0,0,0,1,0,0.167,0.0182,0
DSP108289,TXN208289,422.58,69,item_not_received,food_delivery,1905,0.0,1,1,0,0,0,0,0,0.9525,0.0,0.16,0,0,1,1,1,0,0.417,0.4292,0
DSP108290,TXN208290,620.14,57,duplicate_charge,electronics,1763,0.0,0,1,0,0,0,0,1,0.8815,3.0,-0.78,1,1,1,0,0,0,0.417,0.7822,1
DSP108291,TXN208291,1423.28,88,subscription_cancelled,electronics,1619,0.0,0,0,0,0,1,1,1,0.8095,1.0,-0.24,0,0,1,0,0,0,0.333,0.0385,0
DSP108292,TXN208292,402.99,57,item_not_received,retail,1777,0.0,1,0,0,0,1,1,1,0.8885,0.0,-0.4,0,0,1,1,1,0,0.583,0.1437,1
DSP108293,TXN208293,1815.26,107,fraud,travel,474,2.0,0,0,0,0,0,0,1,0.237,1.0,0.17,1,1,0,1,0,0,0.333,0.0078,0
DSP108294,TXN208294,2996.27,68,duplicate_charge,digital_goods,116,0.0,1,0,0,0,1,1,1,0.058,2.0,0.04,0,0,0,0,0,0,0.333,0.1071,0
DSP108295,TXN208295,2310.79,80,item_not_received,electronics,1714,1.0,0,0,0,0,0,1,0,0.857,0.0,0.11,0,0,1,0,0,0,0.167,0.0446,0
DSP108296,TXN208296,2219.84,82,not_as_described,subscription,983,0.0,0,0,0,0,0,1,1,0.4915,0.0,0.25,1,0,0,0,0,1,0.333,0.0923,0
DSP108297,TXN208297,207.21,90,item_not_received,food_delivery,504,0.0,0,1,1,0,0,0,1,0.252,3.0,-0.1,0,0,0,0,0,0,0.25,0.2764,0
DSP108298,TXN208298,5081.47,58,fraud,retail,954,0.0,0,0,0,0,1,0,0,0.477,2.0,0.79,0,0,1,0,0,0,0.167,0.0245,0
DSP108299,TXN208299,279.39,47,item_not_received,subscription,1654,0.0,0,0,0,1,0,0,1,0.827,1.0,-0.57,0,1,0,0,0,0,0.167,0.0039,0
DSP108300,TXN208300,1149.69,50,duplicate_charge,food_delivery,983,1.0,0,1,0,1,0,1,0,0.4915,1.0,-0.13,0,0,0,1,0,0,0.25,0.0901,0
DSP108301,TXN208301,2486.28,113,item_not_received,digital_goods,1257,0.0,0,0,0,0,1,0,0,0.6285,0.0,0.06,0,1,1,0,1,0,0.333,0.008,0
DSP108302,TXN208302,1917.15,14,fraud,travel,1026,0.0,1,1,0,0,0,1,0,0.513,2.0,0.27,1,1,1,0,0,1,0.583,0.0454,0
DSP108303,TXN208303,373.22,85,item_not_received,travel,965,0.0,0,1,0,0,1,1,0,0.4825,1.0,0.16,1,0,0,0,0,0,0.333,0.4266,0
DSP108304,TXN208304,446.6,116,duplicate_charge,digital_goods,1905,0.0,0,1,0,0,0,0,1,0.9525,2.0,-0.04,1,0,0,0,0,0,0.25,0.1052,0
DSP108305,TXN208305,1784.82,9,fraud,electronics,1856,0.0,0,1,0,0,0,0,0,0.928,1.0,0.04,0,0,1,0,0,0,0.167,0.0365,0
DSP108306,TXN208306,2232.43,75,duplicate_charge,electronics,848,0.0,1,1,0,1,1,0,0,0.424,0.0,0.07,0,0,0,1,0,0,0.333,0.0894,1
DSP108307,TXN208307,442.66,72,not_as_described,retail,1618,0.0,1,0,0,0,0,0,1,0.809,4.0,0.18,1,0,0,0,1,0,0.333,0.0152,0
DSP108308,TXN208308,1983.45,41,item_not_received,electronics,1445,1.0,0,1,1,0,1,0,0,0.7225,0.0,0.01,1,1,1,0,0,0,0.5,0.3759,1
DSP108309,TXN208309,294.34,12,subscription_cancelled,travel,259,2.0,0,0,0,0,0,0,0,0.1295,0.0,-0.01,1,1,1,1,0,0,0.333,0.0098,0
DSP108310,TXN208310,2500.86,82,credit_not_processed,subscription,1693,0.0,0,0,0,1,1,1,0,0.8465,3.0,-0.21,0,0,1,0,0,1,0.333,0.096,0
DSP108311,TXN208311,553.44,63,item_not_received,subscription,1411,0.0,0,0,0,0,0,1,0,0.7055,0.0,0.21,0,1,1,0,0,1,0.333,0.077,0
DSP108312,TXN208312,1451.73,91,fraud,food_delivery,1712,1.0,0,0,1,1,1,1,1,0.856,3.0,0.4,1,1,1,0,1,0,0.667,0.8094,1
DSP108313,TXN208313,1227.34,11,item_not_received,subscription,1579,0.0,0,1,0,1,0,1,0,0.7895,4.0,-0.78,0,0,0,0,0,0,0.167,0.0187,0
DSP108314,TXN208314,4275.5,113,fraud,subscription,1869,0.0,1,0,0,0,0,1,1,0.9345,0.0,0.51,0,1,0,0,0,0,0.333,0.4175,0
DSP108315,TXN208315,1706.38,76,not_as_described,electronics,1082,0.0,0,0,0,0,1,1,0,0.541,2.0,0.05,1,0,0,0,1,0,0.333,0.0914,0
DSP108316,TXN208316,735.76,54,credit_not_processed,travel,122,0.0,0,0,0,0,0,0,0,0.061,2.0,-0.02,1,0,0,0,0,0,0.083,0.1821,0
DSP108317,TXN208317,1919.06,55,credit_not_processed,subscription,552,1.0,0,1,0,0,0,0,0,0.276,2.0,0.46,0,0,0,0,0,0,0.083,0.0582,0
DSP108318,TXN208318,11411.91,115,item_not_received,electronics,292,0.0,0,0,0,0,0,1,0,0.146,4.0,0.54,1,0,0,0,0,0,0.167,0.0283,0
DSP108319,TXN208319,2807.71,67,item_not_received,electronics,468,2.0,0,1,0,0,0,1,0,0.234,3.0,-0.26,0,1,0,0,0,0,0.25,0.1298,1
DSP108320,TXN208320,1262.48,70,fraud,retail,1144,1.0,1,0,0,0,0,0,1,0.572,2.0,0.56,1,0,1,0,0,0,0.333,0.0875,0
DSP108321,TXN208321,581.95,78,not_as_described,travel,1948,0.0,0,1,1,0,0,1,0,0.974,2.0,0.09,1,0,0,0,0,0,0.333,0.0854,0
DSP108322,TXN208322,723.07,38,fraud,food_delivery,1525,0.0,1,1,1,0,0,0,0,0.7625,0.0,-0.52,1,0,1,1,0,0,0.5,0.0238,0
DSP108323,TXN208323,2643.85,31,subscription_cancelled,food_delivery,873,0.0,0,0,0,0,1,0,0,0.4365,2.0,-0.34,1,0,0,0,0,0,0.167,0.2146,0
DSP108324,TXN208324,552.36,91,credit_not_processed,food_delivery,980,0.0,0,1,0,0,0,0,0,0.49,1.0,0.39,1,0,0,0,1,0,0.25,0.1631,0
DSP108325,TXN208325,1343.04,39,fraud,electronics,1037,0.0,1,0,1,1,1,1,0,0.5185,3.0,0.02,1,1,0,1,1,0,0.667,0.4734,0
DSP108326,TXN208326,5639.88,5,duplicate_charge,food_delivery,821,2.0,1,1,0,1,0,0,0,0.4105,1.0,-0.82,0,0,0,0,0,0,0.167,0.1164,0
DSP108327,TXN208327,1556.81,58,not_as_described,subscription,1196,2.0,1,0,0,1,0,1,0,0.598,2.0,0.71,0,0,0,0,0,0,0.167,0.0757,0
DSP108328,TXN208328,455.26,2,credit_not_processed,electronics,1883,2.0,0,0,0,0,1,0,1,0.9415,3.0,0.51,1,1,0,0,0,0,0.333,0.0638,0
DSP108329,TXN208329,11823.54,68,item_not_received,retail,201,2.0,0,1,1,0,1,1,0,0.1005,1.0,0.35,0,1,0,0,0,0,0.417,0.3774,0
DSP108330,TXN208330,7804.44,78,fraud,food_delivery,712,0.0,0,0,0,1,0,0,1,0.356,1.0,-0.12,1,1,0,0,0,1,0.333,0.146,0
DSP108331,TXN208331,2210.95,111,not_as_described,travel,162,0.0,0,0,1,0,0,1,1,0.081,0.0,0.45,1,0,0,0,0,0,0.333,0.1447,0
DSP108332,TXN208332,4797.05,73,fraud,electronics,1701,0.0,1,0,0,0,0,0,1,0.8505,5.0,-0.71,0,0,0,0,0,0,0.167,0.0976,0
DSP108333,TXN208333,1025.59,43,not_as_described,food_delivery,396,0.0,0,0,0,0,1,0,1,0.198,2.0,-0.67,1,1,0,0,0,0,0.333,0.018,0
DSP108334,TXN208334,2764.06,78,fraud,food_delivery,1306,0.0,0,1,0,0,1,0,0,0.653,0.0,-0.06,1,0,0,0,0,0,0.25,0.0556,0
DSP108335,TXN208335,876.96,72,duplicate_charge,subscription,130,0.0,0,0,0,0,1,0,0,0.065,2.0,-0.05,1,0,0,1,0,0,0.25,0.1357,0
DSP108336,TXN208336,345.36,89,credit_not_processed,digital_goods,953,0.0,1,0,0,0,0,1,0,0.4765,0.0,0.04,1,0,0,0,0,0,0.25,0.1422,1
DSP108337,TXN208337,17888.67,111,fraud,food_delivery,1796,0.0,0,0,0,0,1,1,0,0.898,0.0,-1.0,1,1,1,0,0,0,0.417,0.2191,0
DSP108338,TXN208338,328.15,12,item_not_received,subscription,1904,1.0,0,0,0,1,0,1,0,0.952,1.0,0.05,0,0,1,0,0,0,0.167,0.0015,0
DSP108339,TXN208339,1803.63,87,duplicate_charge,subscription,296,0.0,0,0,0,1,1,0,1,0.148,0.0,-1.0,0,0,1,0,0,0,0.25,0.8243,1
DSP108340,TXN208340,1782.69,97,fraud,digital_goods,1322,0.0,1,0,0,0,0,1,1,0.661,1.0,0.21,0,0,0,1,0,0,0.333,0.2678,1
DSP108341,TXN208341,2243.98,40,not_as_described,electronics,453,0.0,0,1,0,0,1,0,0,0.2265,3.0,-1.0,0,0,1,0,0,0,0.25,0.0103,0
DSP108342,TXN208342,1224.53,49,not_as_described,retail,1459,0.0,1,1,0,1,0,0,0,0.7295,2.0,0.57,0,0,0,1,0,0,0.25,0.0045,0
DSP108343,TXN208343,1237.38,50,item_not_received,digital_goods,1074,0.0,1,0,0,0,1,0,0,0.537,1.0,0.21,1,0,1,0,1,0,0.417,0.0346,0
DSP108344,TXN208344,1538.27,45,credit_not_processed,electronics,1596,0.0,1,1,1,0,1,1,0,0.798,2.0,0.23,1,0,1,0,0,0,0.583,0.0956,1
DSP108345,TXN208345,2164.34,106,not_as_described,food_delivery,1792,0.0,0,0,0,0,1,0,0,0.896,1.0,0.02,1,0,1,0,0,0,0.25,0.0359,0
DSP108346,TXN208346,1337.0,40,not_as_described,food_delivery,707,0.0,0,1,1,0,1,1,1,0.3535,1.0,0.39,0,0,1,1,0,0,0.583,0.0979,0
DSP108347,TXN208347,1250.93,53,fraud,food_delivery,98,1.0,0,0,1,0,0,0,0,0.049,0.0,0.55,1,1,0,0,0,1,0.333,0.0305,0
DSP108348,TXN208348,357.41,71,fraud,electronics,634,1.0,0,0,0,0,0,1,1,0.317,1.0,-0.75,0,0,1,0,0,0,0.25,0.13,0
DSP108349,TXN208349,10033.48,31,fraud,digital_goods,431,0.0,0,0,0,0,0,1,1,0.2155,0.0,-0.91,1,0,1,0,0,0,0.333,0.1811,0
